image_name,Entropy
aardvark_01b.jpg,2.0858491083396147
abacus_01b.jpg,3.0655173880917905
accordion_01b.jpg,3.0473900546861086
acorn_01b.jpg,2.985890424120738
air_conditioner_01b.jpg,2.8936986966112945
air_mattress_01b.jpg,3.2539802669577895
air_pump_01s.jpg,2.9062479072386136
airbag_01b.jpg,3.0937170896168724
airboat_01s.jpg,3.1291847275539495
aircraft_carrier_01b.jpg,2.7672527809238887
airplane_01b.jpg,2.7312711088409407
album_01s.jpg,3.0909578927491506
alligator_01b.jpg,2.6263449858240313
almond_01b.jpg,2.6487255602968145
aloe_01b.jpg,3.1329254529229633
alpaca_01b.jpg,2.57264262291161
altar_01b.jpg,3.2142164533949007
aluminum_foil_01b.jpg,2.826725286049664
amber_01b.jpg,3.0070260873967203
ambulance_01b.jpg,2.994631557694508
amplifier_01s.jpg,2.657938280935681
anchor_01b.jpg,2.7257144876912127
ankle_01b.jpg,2.7388227509765763
anklet_01b.jpg,2.951278035928007
ant_01b.jpg,2.4503407574161016
anteater_01b.jpg,2.501925421198121
antelope_01b.jpg,2.672192818229475
antenna_01b.jpg,2.8762374152845456
anvil_01b.jpg,2.9050110059644214
appetizer_01b.jpg,2.671488896578963
apple_01b.jpg,2.6668944590087165
apple_tree_01b.jpg,2.7184590231114654
applesauce_01b.jpg,2.583707211614001
apron_01b.jpg,2.9754394766330425
aquarium_01b.jpg,2.966149626399093
arch_01b.jpg,2.9796031163884003
arm_01b.jpg,3.0817626234216746
armor_01b.jpg,2.7140438483241174
arrow_01b.jpg,3.1072892357205295
artichoke_01b.jpg,2.6235801565881327
arugula_01b.jpg,2.4029697363493825
ashtray_01s.jpg,3.04666258611326
asparagus_01b.jpg,2.5730966558117077
avocado_01b.jpg,2.803165560123222
awning_01b.jpg,3.2328601192298123
axe_01b.jpg,2.854578820580222
baby_01b.jpg,2.4865308460169406
backdrop_01b.jpg,3.072728164950248
backgammon_01b.jpg,3.087992206829541
backpack_01b.jpg,3.2433853199446308
backscratcher_01b.jpg,3.019431289617287
bacon_01b.jpg,2.888866702198177
badge_01b.jpg,2.9846072768337777
badger_01b.jpg,2.7492557615344055
bag_01b.jpg,3.1746773922276237
bagel_01s.jpg,2.6876358869577426
bagpipe_01b.jpg,3.1562548845892553
baklava_01s.jpg,2.296542425601397
balance_beam_01b.jpg,3.048099530176892
ball_01b.jpg,3.013860464770367
balloon_01b.jpg,3.1960488108018827
ballot_box_01b.jpg,3.0480546346587163
bamboo_01b.jpg,2.9489665930253968
banana_01b.jpg,2.936564016392592
banana_peel_01b.jpg,3.014698382382795
banana_split_01b.jpg,2.7884665749934165
bandage_01b.jpg,3.2053056639225943
bandanna_01b.jpg,2.9765989398917334
banjo_01s.jpg,3.0082758297119074
bank_01b.jpg,3.1311527454578068
banner_01b.jpg,3.0029335533541186
barbed_wire_01b.jpg,2.7802464381166065
barbell_01s.jpg,2.9209160787731596
barcode_01b.jpg,2.8790985934423547
bark_01s.jpg,2.705315242630174
barnacle_01s.jpg,2.844043557735396
barrel_01b.jpg,3.0279194224379
barrette_01b.jpg,2.8575838599767756
baseball_01b.jpg,3.245010678987654
baseball_bat_01b.jpg,2.958600240161324
baseball_glove_01b.jpg,3.138997376237203
basil_01b.jpg,2.6654730268348352
basket_01b.jpg,3.1829227409684
basketball_01b.jpg,2.8621529547159397
basketball_hoop_01b.jpg,2.9604021392428947
bassinet_01b.jpg,3.160259761486482
bassoon_01b.jpg,3.268780463509399
bat1_01b.jpg,2.4444385679673064
bat2_01b.jpg,3.1620928789201432
bathmat_01b.jpg,2.959076847647583
bathrobe_01b.jpg,2.932172023864237
bathtub_01b.jpg,2.725816881663924
baton1_01s.jpg,2.808922805638248
baton2_01s.jpg,2.7752676629685706
baton3_01s.jpg,2.9642029604034867
baton4_01b.jpg,2.991657059272147
batter_01b.jpg,2.8287151956873187
battery_01b.jpg,2.86327166053671
bazooka_01b.jpg,3.1134865147624833
beachball_01b.jpg,2.9646691851777818
bead_01b.jpg,3.142813745532943
beaker_01b.jpg,2.7293170273916756
bean_01b.jpg,2.414834503907036
beanbag_01b.jpg,3.2798640224170437
beanie_01b.jpg,2.923761065439311
bear_01b.jpg,2.4418431193125563
beard_01b.jpg,2.795502508427966
beaver_01b.jpg,2.2289565307321073
bed_01b.jpg,3.0777934542448344
bedpan_01b.jpg,3.138185209134235
bedpost_01b.jpg,2.694819491063737
bee_01b.jpg,2.8621656581555586
beehive_01b.jpg,3.142702313123871
beer_01s.jpg,2.9708214958977472
beet_01b.jpg,2.6016006940270207
beetle_01b.jpg,2.566820505340246
bell_01b.jpg,3.0402298983882665
bell_pepper_01b.jpg,2.553512425042328
belt_01b.jpg,2.8951423811115276
belt_buckle_01b.jpg,2.936402531942408
bench_01b.jpg,2.865751814983284
berry_01b.jpg,2.673658892648396
bib_02s.jpg,3.0501530515136857
bike_01b.jpg,2.8733726079057496
bikini_01b.jpg,2.8897305865770413
bin_01b.jpg,2.892461209579723
binder_01b.jpg,2.997368902558283
binoculars_01s.jpg,3.1720901961154513
bird_01b.jpg,2.6092181556718987
birdbath_01b.jpg,3.0534399203128553
birdcage_01b.jpg,3.121307666121693
birdhouse_01b.jpg,3.1863296565319743
birthday_cake_01b.jpg,2.7675955908134573
biscuit_01b.jpg,2.8916907065752215
bison_01b.jpg,2.6583831947194545
blackberry_01b.jpg,2.5937387132619962
blanket_01b.jpg,2.9492725648649496
blazer_01b.jpg,3.005773578709288
blender_01b.jpg,2.9144422761803903
blimp_01b.jpg,2.826833495844701
blind_01b.jpg,3.0276973525214177
blinder_01b.jpg,2.989055958643934
blindfold_01b.jpg,3.065058139502099
block_01b.jpg,2.9612548712727533
blouse_01b.jpg,2.861187529687696
blower_01b.jpg,3.063447662891386
blowfish_01b.jpg,2.7795717915326184
blowgun_01s.jpg,3.086171478863072
blowtorch_01b.jpg,2.6126872548613345
blueberry_01b.jpg,2.8406648661162626
boa_01s.jpg,3.0068107718848687
boar_01b.jpg,2.2550245236195763
board_01b.jpg,2.720791131119919
board_game_01b.jpg,2.7917722882109
boat_01b.jpg,2.9884664717814564
bobsled_01s.jpg,2.9642209215337303
bok_choy_01b.jpg,2.6821738156909865
bolo_tie_01b.jpg,3.0615403784516846
bologna_01b.jpg,2.4340346191327398
bolt_01b.jpg,2.9673781803110293
bomb_01b.jpg,2.919690229452012
bone_01b.jpg,3.035175260111683
bongo_01s.jpg,3.1330660772138192
bonnet_01s.jpg,3.0180916959577777
bonsai_01b.jpg,3.1882245170661596
book_01b.jpg,2.849992186937196
bookmark_01s.jpg,3.0391404360372887
bookshelf_01b.jpg,2.8852259179768653
boomerang_01s.jpg,3.264626976535489
boot_01b.jpg,2.992359790489695
bottle_01b.jpg,2.7679286856711935
bottle_opener_01b.jpg,2.7969960897250745
boulder_01b.jpg,2.990090653474019
bouquet_01b.jpg,2.9932649552415764
bow1_01b.jpg,3.0588611895339706
bow2_01s.jpg,3.0127899316828715
bow3_01b.jpg,2.9464632505775947
bowl_01b.jpg,3.002402071610416
bowler_hat_01b.jpg,3.096380017925492
bowling_ball_01b.jpg,2.8384680470639783
bowtie_01b.jpg,3.0116866715740827
box_01b.jpg,2.970269892348082
boxer_shorts_01b.jpg,2.7709207369254467
boxing_gloves_01b.jpg,2.917152852310515
boy_01b.jpg,2.528263634820594
bra_01s.jpg,3.019187136006018
brace_01b.jpg,3.171284706016908
bracelet1_01s.jpg,2.990174523541548
bracelet2_01b.jpg,2.9538858710484646
bracket_01b.jpg,2.677988891737359
braid_01b.jpg,3.037220704410341
brake_01b.jpg,2.746373718317884
branch_01b.jpg,2.905935306759838
brass_knuckles_01b.jpg,2.615634572759592
bread_01b.jpg,2.828457505508136
breadbox_01b.jpg,2.890109770222283
breadstick_01b.jpg,2.597466562798528
breakfast_01b.jpg,2.5410591070609523
breathalyzer_01b.jpg,2.984575218391679
brick_01b.jpg,2.7508214101027133
briefcase_01b.jpg,2.8451884463398787
broccoli_01b.jpg,2.167337239844703
brooch_01b.jpg,3.1945165429076603
broom_01b.jpg,2.875002566518331
brownie_01b.jpg,2.8085578450768103
brush_01s.jpg,3.132048126953035
brussels_sprouts_01b.jpg,2.471852690276521
bubble_01b.jpg,3.0446964030481896
bubble_wrap_01b.jpg,2.8962905904956453
bucket_01b.jpg,3.0200812365145313
buckle_01b.jpg,2.757519899802731
buffet_01b.jpg,2.6688719732010124
bug_01b.jpg,2.787453634030858
buggy_01s.jpg,2.9921771929703316
bull_01b.jpg,2.6478707271138453
bulldozer_01b.jpg,2.496148289787525
bullet_01s.jpg,2.7382504020279437
bulletin_board_01b.jpg,2.6297195202068355
bulletproof_vest_01s.jpg,2.9007974727822985
bumper_01b.jpg,2.697856441535453
bun_01b.jpg,2.719715320716535
bungee_01b.jpg,2.9817666629885218
bunkbed_01b.jpg,2.9050315897690178
buoy_01b.jpg,3.0912061841788985
burner_01b.jpg,2.758647122322374
burrito_01b.jpg,2.6602985418715988
bus_01b.jpg,2.8255424384660013
bush_01s.jpg,2.748570559232393
butter_01b.jpg,2.841883869423889
butterfly_01b.jpg,3.0324948209161993
button1_01b.jpg,2.68113744750939
button2_01b.jpg,2.781630715691161
cabbage_01b.jpg,2.418918623524132
cabinet_01s.jpg,2.714595779110642
cable_01b.jpg,2.8313401282978976
cactus_01b.jpg,2.973000331526182
cage_01b.jpg,3.075725007904889
cake_01b.jpg,2.6900295413232804
cake_mix_01b.jpg,2.9368748659192443
calamari_01b.jpg,2.6542757487087827
calculator_01b.jpg,2.4638988924067275
calf1_01b.jpg,2.4294385138809664
calf2_01b.jpg,2.7356149296966645
calzone_01s.jpg,2.5114924472937603
camcorder_01b.jpg,2.8107391795063768
camel_01b.jpg,2.9676341977509786
camera1_01b.jpg,3.06478138321258
camera2_01b.jpg,3.080799953610347
camera_lens_01b.jpg,2.663370533165932
camper_01b.jpg,2.8360901096163653
can_01s.jpg,2.6672779392789363
can_opener_01b.jpg,2.9607643537887367
candelabra_01b.jpg,2.8955106512966977
candle_01b.jpg,3.1290290348345904
candlestick_01b.jpg,2.8484754485270187
candy_01b.jpg,2.5993621579006603
candy_bar_01b.jpg,2.8584162104805984
candy_cane_01b.jpg,2.84809710272403
cane_01s.jpg,3.1218742642743713
canister_01b.jpg,3.0100745757748073
cannon_01b.jpg,2.6386879828410112
cannonball_01b.jpg,3.066144052119581
canoe_01b.jpg,2.9391807541371917
cantaloupe_01b.jpg,2.6530476924183928
canvas_01b.jpg,2.983088571001054
cap_01b.jpg,2.932649985056229
cape_01b.jpg,2.766592164549603
car_01b.jpg,2.9163555264398067
car_door_01b.jpg,2.8167261172690536
car_seat_01b.jpg,2.9376391075916763
caramel_01b.jpg,2.9014733047392087
card_01b.jpg,3.024226922973947
cardboard_01b.jpg,2.9508160818168823
cardigan_01b.jpg,2.752630649974286
cardinal_01b.jpg,2.725294110912989
carousel_01b.jpg,3.0686183006795513
carriage_01b.jpg,2.825509591331729
carrot_01b.jpg,2.724120274250542
cart_01b.jpg,3.113216293248616
cash_machine_01b.jpg,2.5195473534902346
cash_register_01b.jpg,2.826455239374748
cashew_01b.jpg,2.5447715512324893
casserole_01b.jpg,2.140290513416117
cassette_01b.jpg,2.792730413579677
cat_01b.jpg,2.3755819917054906
catapult_01b.jpg,3.042578716877405
caterpillar_01b.jpg,2.6835078764566664
catfish_01b.jpg,2.3679058311471093
cauliflower_01b.jpg,2.7201770919920922
caviar_01b.jpg,3.0435987118041647
cd_player_01b.jpg,2.8979078946082852
celery_01b.jpg,2.4589588924247043
cello_01s.jpg,3.109685499331291
cellphone_01b.jpg,2.767762124856687
cement_mixer_01b.jpg,2.7080046661317816
centerpiece_01b.jpg,2.856931870536028
centrifuge_01b.jpg,2.825984194874691
cereal_01b.jpg,2.947546770232187
chain_01b.jpg,2.784844380211706
chainsaw_01b.jpg,2.6301958652102457
chair_01b.jpg,3.092469770071771
chalice_01s.jpg,2.852335912662693
chalk_01b.jpg,3.0618525606573823
chalkboard_01b.jpg,2.941986292829121
champagne_01b.jpg,2.9649894060645896
chandelier_01b.jpg,2.9214744172882594
chaps_01s.jpg,2.987735195095822
charcoal_01b.jpg,2.7611328269162314
charger_01b.jpg,2.870398961883958
chariot_01b.jpg,3.0198497942691054
checkbook_01b.jpg,3.0072926540164433
checkers_01b.jpg,3.2180574808715057
cheese_01b.jpg,2.844771494042492
cheeseburger_01b.jpg,2.0619712704217683
cheesecake_01s.jpg,2.6977573362071285
cheetah_01b.jpg,2.584377577754204
cherry_01b.jpg,2.5491501985955023
chess_piece_01b.jpg,2.9347856323614163
chessboard_01s.jpg,3.0563677874288127
chest1_01b.jpg,2.7321478120691545
chest2_01b.jpg,2.7783127969219814
chick_01b.jpg,2.3880668691782145
chicken1_01b.jpg,3.039037113662982
chicken2_01b.jpg,2.5785834341729394
chicken_wire_01b.jpg,2.514664828175294
chickpea_01b.jpg,2.6248464853599294
chihuahua_01b.jpg,2.234431003313284
chili_01b.jpg,2.7286767384413593
chime_01b.jpg,2.8105809618088036
chimney_01b.jpg,3.0110971296935514
chin_01b.jpg,2.4674943353089875
chinaware_01b.jpg,3.105015528989265
chinchilla_01b.jpg,2.61064319026315
chip_01b.jpg,2.964172576977552
chipmunk_01b.jpg,2.331254207429448
chips_01b.jpg,2.383345582962039
chisel_01b.jpg,2.6943242510804466
chive_01b.jpg,2.569965178228905
chocolate_01b.jpg,2.758490026642463
chopsticks_01s.jpg,3.2314273301547534
christmas_card_01b.jpg,3.028588240994322
christmas_tree_01b.jpg,3.0319050246535677
chute_01b.jpg,2.9816675731090974
cigar_01b.jpg,3.0399320381829256
cigarette_01b.jpg,2.983200951869285
cigarette_butt_01b.jpg,3.0160682644398786
cigarette_holder_01b.jpg,3.1040752194246912
cilantro_01b.jpg,2.365737496345579
cinnamon_01b.jpg,3.0868943841463903
clam_01b.jpg,2.986066905551468
clarinet_01b.jpg,2.887223785501889
clasp_01b.jpg,2.6757158442235616
clay_01b.jpg,3.241564848040568
cleat_01b.jpg,3.1337110074335475
cleaver_01b.jpg,2.814682066396245
clipboard_01b.jpg,2.9815325921528153
clipper1_01s.jpg,2.840874158917152
clipper2_01b.jpg,3.007706590080546
cloak_01s.jpg,2.9202587748992457
clock_01b.jpg,2.965589574131855
closet_01b.jpg,2.9500378886416665
clothes_01b.jpg,2.931374085787818
clothesline_01b.jpg,3.1439800193229415
clothespin_01b.jpg,3.1440044160297647
cloud_01b.jpg,2.8068987190235957
clove_01b.jpg,2.8177445769754312
clover_01b.jpg,2.7421166658401477
coal_01s.jpg,2.8262060995348697
coaster_01b.jpg,3.025162695082308
coat_01b.jpg,2.6365172624449236
coat_rack_01b.jpg,2.9412170151647046
cobra_01b.jpg,2.656411995128202
cockatoo_01b.jpg,2.7160296532271317
cockroach_01b.jpg,2.24040177487934
cocktail_01b.jpg,2.7656830016614635
coconut_01b.jpg,2.7291456861179975
cocoon_01b.jpg,2.8835977991373585
coffee_01b.jpg,2.685444784846484
coffee_bean_01b.jpg,2.535281373084922
coffee_filter_01b.jpg,3.0255566826931806
coffee_pot_01s.jpg,2.8616386839319765
coffee_table_01b.jpg,2.8858338774829275
coffeemaker_01b.jpg,2.728808711615421
coffin_01b.jpg,3.062401512561544
coil_01s.jpg,2.8251884226057458
coin_01b.jpg,2.899723705855973
coleslaw_01b.jpg,2.5642827670678514
collar_01b.jpg,2.8943643307231324
column_01b.jpg,3.0633382844371426
comb_01b.jpg,3.153161371893485
combination_lock_01b.jpg,3.023785667856753
comic_book_01b.jpg,2.893507222576912
compass_01b.jpg,2.935720605625165
compost_01b.jpg,2.708240876306607
computer_01b.jpg,2.6089328047225333
computer_screen_01b.jpg,2.67501226415184
confetti_01b.jpg,3.0809731327932783
contact_lens_01s.jpg,3.0153096559819614
container_01b.jpg,2.9228977719311913
cooker_01b.jpg,2.877178602924447
cookie_01b.jpg,2.6806939569195833
cookie_cutter_01b.jpg,2.851068927785951
cookie_sheet_01b.jpg,2.68236652938379
cooler_01b.jpg,3.0345327689648287
coop_01b.jpg,3.060374810162977
copier_01s.jpg,2.79192997845787
coral_01b.jpg,2.8277096863152207
cord_01b.jpg,2.6259214317774506
cordon_bleu_01b.jpg,2.60837336617963
cork_01b.jpg,3.2549271491903626
corkboard_01s.jpg,2.6615086928520513
corkscrew_01b.jpg,2.826987294278859
corn_01s.jpg,2.449842521479613
cornbread_01b.jpg,2.582008451076203
cornhusk_01b.jpg,3.09292472919443
cornmeal_01b.jpg,2.9610607913212137
cornucopia_01b.jpg,2.749730755767892
corsage_01b.jpg,2.9353677025052436
corset_01b.jpg,2.966119460101914
costume_01b.jpg,2.7125880131452296
cot_01b.jpg,3.2833754825252344
cotton_candy_01b.jpg,2.809400423170628
couch_01b.jpg,2.8298542703545153
cougar_01b.jpg,2.45933413146237
counter_01b.jpg,2.9196297382037475
coverall_01b.jpg,2.834920705506289
cow_01b.jpg,2.7197707581579427
coyote_01b.jpg,2.1583361137480415
crab_01b.jpg,2.2217772836801335
cracker_01b.jpg,2.6643712408562368
cranberry_01b.jpg,2.7431768960143583
crane_01b.jpg,2.7028583853926476
crank_01b.jpg,2.940972672718149
crate_01b.jpg,2.5731615414039366
crayfish_01b.jpg,2.4621596914734387
crayon_01b.jpg,2.910515560567675
cream_01b.jpg,3.0869774320245233
cream_cheese_01b.jpg,2.8629482300536204
credit_card_01b.jpg,2.980748583885239
creme_brulee_01b.jpg,2.7337053553907307
crepe_01b.jpg,2.5673672605350086
crib_01b.jpg,2.8965732741200623
croissant_01b.jpg,2.5845535897218346
cross_01b.jpg,3.025420044336039
crossbow_01s.jpg,2.6681606448618997
crouton_01b.jpg,2.446161232620018
crow_01b.jpg,2.5471145033738174
crowbar_01b.jpg,2.6990052219341623
crown_01b.jpg,2.9998397719052163
crucifix_01b.jpg,2.860488649686388
cruise_ship_01b.jpg,2.8711027777683924
crumb_01b.jpg,3.058336344260949
crutch_01b.jpg,3.047907964569439
crystal1_01b.jpg,2.9875517269951772
crystal2_01b.jpg,2.8931006946233198
crystal_ball_01b.jpg,3.07546334522002
cuckoo_clock_01b.jpg,3.009117299041422
cucumber_01b.jpg,2.617251964149454
cufflink_01b.jpg,3.1112965860929194
cummerbund_01b.jpg,2.8015308176954608
cup_01s.jpg,2.918521975338703
cupcake_01b.jpg,2.8101461382838515
curb_01b.jpg,2.684541451899232
curling_iron_01b.jpg,3.087121935922503
curry_01b.jpg,2.438698532215948
curtain_01b.jpg,3.040225563995403
cushion_01b.jpg,3.084191703185992
cutting_board_01b.jpg,2.8666795161988676
cymbal_01b.jpg,2.7592500200131522
dagger_01b.jpg,2.3541702279951506
daisy_01b.jpg,3.086087507993189
dalmatian_01b.jpg,2.8224561489525404
dandelion_01s.jpg,2.9752225822688194
dart_01b.jpg,3.1415970096798937
dartboard_01b.jpg,3.0024009280944464
dashboard_01b.jpg,2.623103382050032
deer_01b.jpg,2.3261548672919115
defibrillator_01b.jpg,2.793318778163785
denture_01b.jpg,2.9591430903582547
deodorant_01b.jpg,2.9755325420248826
desk_01b.jpg,2.8649127853656644
dessert_01b.jpg,2.854214706897706
detonator_01s.jpg,2.7170604197195902
dial_01b.jpg,2.911615257078022
diamond_01b.jpg,2.831576174298483
diaper_01b.jpg,2.8243671063053277
dice_01s.jpg,3.196672366567221
dip_01b.jpg,2.7555042144344757
dirt_bike_01b.jpg,2.879887701875468
dish_01b.jpg,2.9940983633632947
dishrag_01b.jpg,3.0019088818779163
dishwasher_01b.jpg,2.4994578981413005
dishwashing_liquid_01b.jpg,2.986776037490366
diskette_01b.jpg,2.546678257139492
diving_board_01b.jpg,3.126897335376716
dog_01b.jpg,2.7777945755899736
dogfood_01b.jpg,2.6135442450731308
doghouse_01b.jpg,2.8432267595998204
doily_01b.jpg,3.148902603658416
doll_01b.jpg,2.7112876516513587
dollhouse_01b.jpg,3.120332646327043
dolly_01s.jpg,2.823658786045969
dolphin_01b.jpg,2.33779848012263
domino_01b.jpg,3.164521501187848
donkey_01b.jpg,2.257483837168229
donut_01b.jpg,2.469418650006967
door_01b.jpg,2.8707578744524858
doorbell_01b.jpg,2.9111290725143233
doorhandle_01b.jpg,2.83675804314983
doorknob_01b.jpg,2.8332725689189315
doorknocker_01b.jpg,2.928276416182552
doormat_01b.jpg,3.0527539473516416
doorstop_01b.jpg,3.08107505127279
dough_01b.jpg,2.7871354111358078
dragonfly_01b.jpg,2.924567655530102
drain_01b.jpg,2.927632480786999
drawer_01b.jpg,2.7028836779193455
dreidel_01b.jpg,3.3297117025896172
dress_01b.jpg,2.8951154164800563
dresser_01b.jpg,2.7786291981462434
drill_01b.jpg,2.659087061487466
drink_01b.jpg,2.9839103372306726
drum_01b.jpg,3.0386887653858716
drumstick_01s.jpg,2.889680601883863
dryer_01b.jpg,2.5986373098018576
duck_01b.jpg,2.6228085915040253
duckling_01b.jpg,2.776367256471575
duct_01b.jpg,2.9187566016932855
duct_tape_01b.jpg,2.960639369533233
duffel_bag_01b.jpg,3.1688201470081623
dumbbell_01b.jpg,2.958923461984911
dumbwaiter_01s.jpg,2.81072540021121
dumpling_01b.jpg,2.6945638327404255
dumpster_01b.jpg,2.7050238446173878
duster_01s.jpg,3.197639871909529
dustpan_01b.jpg,3.017135979033251
dynamite_01b.jpg,2.8459399141932793
eagle_01b.jpg,2.274198170926415
ear_01b.jpg,2.7542062609536133
earplug_01b.jpg,3.21910647309367
earring_01b.jpg,3.137296031139092
earwig_01b.jpg,2.5962768558573686
easel_01b.jpg,3.2416850187330453
easter_egg_01b.jpg,2.969507383858765
eclair_01b.jpg,2.5688240481237954
eel_01b.jpg,2.852624022172938
egg_01b.jpg,2.869033928620231
egg_roll_01b.jpg,2.5474764641319614
eggbeater_01b.jpg,2.970502473368508
eggnog_01b.jpg,2.8367744610807017
eggplant_01b.jpg,2.9582308270627298
eggshell_01b.jpg,2.976932543416855
elbow_01b.jpg,3.1028866215505055
electric_chair_01b.jpg,2.9642018163659913
elephant_01b.jpg,2.4218791440965486
emerald_01b.jpg,3.09014337051499
enchilada_01b.jpg,2.670841154447219
engine_01b.jpg,2.570087258976104
envelope_01b.jpg,2.9570263764371743
eraser_01s.jpg,2.963797728490185
espresso_01b.jpg,2.8386276331562907
exerciser_01b.jpg,2.9713237570496087
exhaust_pipe_01b.jpg,3.167369755247102
extinguisher_01b.jpg,2.9525742336051914
eye_01b.jpg,2.9710855125863995
eye_patch_01b.jpg,3.219282363239481
eyedropper_01b.jpg,3.191520704186003
eyeliner_01s.jpg,2.925968341449027
eyepiece_01s.jpg,2.799543513954177
face_01b.jpg,2.604335348542387
face_mask_01b.jpg,2.833262437498733
fan_01b.jpg,3.053907345982867
fast_food_01b.jpg,2.468475354673698
faucet_01b.jpg,2.7887901989845085
feather_01b.jpg,3.0820640059110347
fence_01b.jpg,2.9417704982782564
fencepost_01b.jpg,2.7799211618675352
fern_01b.jpg,2.878476311054695
ferret_01b.jpg,2.2467607545481636
ferris_wheel_01b.jpg,3.0310069142784224
ferry_01b.jpg,2.9617226372039047
fig_01b.jpg,2.787139884489449
figurine_01b.jpg,3.1603672883796423
file1_01b.jpg,2.851298792141395
file2_01b.jpg,2.7804347863316616
filing_cabinet_01b.jpg,2.553674083459421
film_01b.jpg,3.184346821160661
filter_01b.jpg,2.9344807898917056
finger_01b.jpg,2.8831367468414557
fingerprint_01b.jpg,3.286034112886255
fire_01b.jpg,2.9138051987732125
fire_alarm_01b.jpg,2.832362370604026
fire_hydrant_01b.jpg,2.8332617273030554
fire_pit_01b.jpg,3.0836425661070916
firecracker_01b.jpg,3.0116297035630866
fireplace_01b.jpg,3.0725382024113834
firetruck_01b.jpg,2.7035785925368727
firewood_01b.jpg,2.878090947423135
fireworks_01b.jpg,3.122658330402189
first-aid_kit_01b.jpg,3.1685592313331847
fish_01b.jpg,2.7833756682978206
fishbowl_01b.jpg,2.9656597033994547
fishhook_01b.jpg,2.869702385612802
fishing_pole_01b.jpg,3.0939274813051205
fishnet_stockings_01b.jpg,3.05737066612728
flag_01b.jpg,3.1611887900449926
flagpole_01s.jpg,2.692055366549806
flamethrower_01b.jpg,2.8396567269976933
flamingo_01b.jpg,2.6842458206404216
flan_01b.jpg,2.5550349193644486
flashbulb_01b.jpg,2.9411443199384664
flashlight_01b.jpg,2.982151500961536
flask_01b.jpg,2.921612107649204
flatiron_01b.jpg,2.9658428716066205
flip_flop_01b.jpg,2.9876795593466654
flipper_01b.jpg,2.987773094303613
